Numero Ordem,Operador,Produto,Ocorrência,Data Inicio,Hora Inicio,Data Fim,Hora Fim,Total Horas,Qtd Aprovada,Qtd Rejeitada
7632,Luiza Cabral,Rise of Nations: Thrones and Patriots2009 E145,,2021-11-24,07:21:56,2021-11-24,07:32:50,0.18166666652541608,0,0
7633,Luiza Cabral,Stereo Bluetooth Headphones New Generation M370 Black,,2021-11-25,13:37:38,2021-11-25,13:53:16,0.26055555552011356,0,0
7632,Thiago Miura,Rise of Nations: Thrones and Patriots2009 E145,Controle de Qualidade,2021-11-28,10:42:06,2021-11-28,12:37:16,1.9194444445311092,107,0
7633,Mariana Miranda,Stereo Bluetooth Headphones New Generation M370 Black,,2021-11-27,09:46:57,2021-11-27,10:17:08,0.503055555629544,370,0
7634,Tiago Pereira,MechWarrior 4: Knight E121,,2021-11-25,11:02:07,2021-11-25,11:17:34,0.25749999994877726,0,0
7634,Luiza Cabral,MechWarrior 4: Knight E121,,2021-11-25,12:37:26,2021-11-25,12:40:07,0.04472222237382084,0,0
7634,Tiago Pereira,MechWarrior 4: Knight E121,,2021-11-24,12:38:10,2021-11-24,13:32:05,0.8986111111007631,242,0
7634,Tiago Pereira,MechWarrior 4: Knight E121,,2021-11-26,11:15:56,2021-11-26,11:00:59,23.750833333237097,242,0
7609,Thays Castro,Stereo Bluetooth Headphones New Generation M370 White,,2021-11-21,15:07:38,2021-11-21,15:43:05,0.5908333333209157,15,2
7635,Luiza Cabral,Age of Mythology: Gold Edition M310,Falta de acessório,2021-11-24,10:40:05,2021-11-24,10:46:00,0.0986111112870276,0,0
7635,Marcos Nucci,Age of Mythology: Gold Edition M310,,2021-11-24,13:28:42,2021-11-24,17:39:36,4.181666666641831,118,0
7635,Marcos Nucci,Age of Mythology: Gold Edition M310,,2021-11-28,09:03:53,2021-11-28,09:54:48,0.8486111112870276,118,0
7635,Marcos Nucci,Age of Mythology: Gold Edition M310,,2021-11-27,12:34:42,2021-11-27,12:54:56,0.33722222229698673,0,0
7635,Marcos Nucci,Age of Mythology: Gold Edition M310,Controle de Qualidade,2021-11-26,16:45:16,2021-11-26,19:11:06,2.4305555553291924,118,0
7636,Marcos Nucci,17'' Oscillating Pedestal Fan M125 White,,2021-11-23,17:07:26,2021-11-23,20:07:36,3.0027777777286246,387,0
7637,Thays Castro,Home Theater System 5.1 Channel M1500 White,,2021-11-23,17:23:25,2021-11-23,17:29:08,0.09527777769835666,0,0
7637,Luiza Cabral,Home Theater System 5.1 Channel M1500 White,Controle de Qualidade,2021-11-22,10:10:08,2021-11-22,10:12:25,0.03805555572034791,0,0
7637,Thays Castro,Home Theater System 5.1 Channel M1500 White,,2021-11-22,14:26:36,2021-11-22,14:50:11,0.39305555558530614,13,0
7638,Mariana Miranda,2GB Spy Video Recorder Pen M300 Blue,,2021-11-27,10:27:42,2021-11-27,10:57:58,0.5044444444938563,0,0
7638,Luiza Cabral,2GB Spy Video Recorder Pen M300 Blue,,2021-11-27,11:48:55,2021-11-27,11:54:14,0.08861111104488373,0,0
7638,Mariana Miranda,2GB Spy Video Recorder Pen M300 Blue,,2021-11-24,16:05:57,2021-11-24,17:06:49,1.0144444446195848,66,0
7639,Antonio Manhães,Age of Mythology: Gold Edition M310,,2021-11-25,11:03:59,2021-11-25,12:37:51,1.564444444491528,354,0
7640,Thays Castro,8xDVD E100 Silver,,2021-11-28,10:35:54,2021-11-28,10:41:49,0.09861111111240461,0,0
7640,Luiza Cabral,8xDVD E100 Silver,,2021-11-24,11:58:42,2021-11-24,12:00:56,0.03722222219221294,0,0
7640,Thays Castro,8xDVD E100 Silver,,2021-11-27,12:28:39,2021-11-27,12:46:51,0.30333333351882175,288,0
7641,Thays Castro,Train Simulator E124,,2021-12-01,14:34:22,2021-12-01,14:49:57,0.25972222234122455,0,0
7641,Luiza Cabral,Train Simulator E124,,2021-11-26,15:56:27,2021-11-26,15:59:05,0.04388888884568587,0,0
7641,Thays Castro,Train Simulator E124,Controle de Qualidade,2021-11-30,07:52:28,2021-11-30,08:00:41,0.1369444445008412,315,0
7642,Marcos Nucci,Rise of Nations: Gold Edition 2009 E143,,2021-11-29,14:01:32,2021-11-29,14:22:03,0.341944444400724,0,0
7643,Mariana Miranda,MechWarrior 4: Vengeance X800,,2021-11-26,15:12:58,2021-11-26,15:28:26,0.2577777777914889,0,0
7643,Luiza Cabral,MechWarrior 4: Vengeance X800,Controle de Qualidade,2021-11-30,16:16:45,2021-11-30,16:22:33,0.09666666656266898,0,0
7643,Mariana Miranda,MechWarrior 4: Vengeance X800,,2021-11-25,07:34:45,2021-11-25,07:55:39,0.3483333333861083,85,0
7644,Pedro Macckione,Gears of War M170,,2021-11-29,07:40:48,2021-11-29,08:31:17,0.8413888887735084,0,0
7644,Luiza Cabral,Gears of War M170,,2021-12-01,14:49:12,2021-12-01,15:01:03,0.1974999998928979,0,0
7644,Pedro Macckione,Gears of War M170,,2021-11-27,14:46:11,2021-11-27,15:22:54,0.6119444443029352,100,0
7645,Yasser Calbucci,Home Theater System 2.1 Channel M1230 White,,2021-11-29,16:54:37,2021-11-29,17:19:52,0.4208333333954215,0,0
7645,Luiza Cabral,Home Theater System 2.1 Channel M1230 White,Controle de Qualidade,2021-11-27,17:36:49,2021-11-27,17:42:40,0.09749999991618097,0,0
7645,Yasser Calbucci,Home Theater System 2.1 Channel M1230 White,Preparação de Máquina,2021-11-25,08:23:43,2021-11-25,08:49:10,0.4241666666348465,181,0
7646,Mariana Miranda,Home Theater System 5.1 Channel M510 Silver,,2021-11-25,14:54:32,2021-11-25,15:25:00,0.5077777779079042,0,0
7646,Luiza Cabral,Home Theater System 5.1 Channel M510 Silver,,2021-12-01,09:46:48,2021-12-01,09:52:28,0.09444444434484467,0,0
7647,Yasser Calbucci,4GB Portable MP3 Player M450 Yellow,,2021-11-26,13:18:37,2021-11-26,13:54:13,0.5933333333814517,0,0
7646,Mariana Miranda,Home Theater System 5.1 Channel M510 Silver,,2021-11-30,08:36:32,2021-11-30,08:56:58,0.3405555555364117,122,0
7647,Andressa Chou,4GB Portable MP3 Player M450 Yellow,,2021-11-28,13:35:11,2021-11-28,13:40:27,0.08777777769137174,0,0
7647,Yasser Calbucci,4GB Portable MP3 Player M450 Yellow,,2021-12-01,16:59:31,2021-12-01,17:30:20,0.5136111112078652,120,0
7648,Antonio Manhães,Home Theater System 5.1 Channel M1510 Silver,,2021-11-25,09:57:45,2021-11-25,10:10:34,0.2136111111030914,195,0
7612,Marcos Nucci,MechCollection2009 E156,Preparação de Máquina,2021-11-26,15:08:38,2021-11-26,15:53:58,0.7555555556318723,369,0
7613,Yasser Calbucci,Home Theater System 7.1 Channel M710 Brown,,2021-11-23,11:31:55,2021-11-23,12:42:10,1.1708333332207985,79,0
7649,Pedro Macckione,2GB Spy Video Recorder Pen M300 Blue,,2021-11-30,09:37:44,2021-11-30,10:38:20,1.0100000000093132,271,0
7649,Pedro Macckione,2GB Spy Video Recorder Pen M300 Blue,,2021-11-29,07:10:51,2021-11-29,07:51:17,0.6738888889085501,0,0
7649,Pedro Macckione,2GB Spy Video Recorder Pen M300 Blue,,2021-11-28,14:57:50,2021-11-28,15:23:08,0.4216666665743105,0,0
7649,Luiza Cabral,2GB Spy Video Recorder Pen M300 Blue,,2021-11-27,12:08:30,2021-11-27,12:14:03,0.092500000144355,0,0
7650,Yasser Calbucci,Home Theater System 2.1 Channel M1210 Silver,,2021-11-25,17:02:50,2021-11-25,17:48:05,0.754166666592937,0,0
7650,Luiza Cabral,Home Theater System 2.1 Channel M1210 Silver,,2021-11-30,17:56:33,2021-11-30,17:58:48,0.037499999860301614,0,0
7651,Isabela Resende,Age of Mythology 2009 E158,,2021-12-01,17:23:08,2021-12-01,17:38:31,0.2563888887525536,0,0
7651,Luiza Cabral,Age of Mythology 2009 E158,,2021-11-27,13:30:26,2021-11-27,13:36:01,0.09305555548053235,0,0
7650,Yasser Calbucci,Home Theater System 2.1 Channel M1210 Silver,,2021-12-01,11:35:40,2021-12-01,12:39:33,1.064722222276032,314,0
7651,Isabela Resende,Age of Mythology 2009 E158,,2021-11-25,12:13:32,2021-11-25,12:58:45,0.7536111110821366,219,0
7652,Antonio Manhães,Wireless Transmitter and Bluetooth Headphones X250 Silver,,2021-11-26,10:22:48,2021-11-26,10:38:58,0.2694444443914108,347,0
7618,Isabela Resende,LCD20W M250 Black,,2021-11-28,08:43:26,2021-11-28,09:28:57,0.7586111110285856,208,0
7653,Luiza Cabral,Laptop8.9 E0089 Black,Controle de Qualidade,2021-11-25,11:11:02,2021-11-25,11:16:22,0.08888888888759539,0,0
7653,Natalia Marinho,Laptop8.9 E0089 Black,,2021-11-29,16:29:08,2021-11-29,21:29:32,5.006666666711681,353,0
7653,Natalia Marinho,Laptop8.9 E0089 Black,,2021-11-30,16:56:04,2021-11-30,20:56:22,4.005000000062864,353,0
7619,Luiza Cabral,18'' Oscillating Pedestal Fan M135 Pink,,2021-11-28,11:26:44,2021-11-28,11:30:06,0.056111111131031066,0,0
7619,Pedro Macckione,18'' Oscillating Pedestal Fan M135 Pink,Controle de Qualidade,2021-11-24,10:17:02,2021-11-24,15:17:42,5.011111111147329,215,0
7619,Pedro Macckione,18'' Oscillating Pedestal Fan M135 Pink,,2021-11-28,08:03:07,2021-11-28,09:08:21,1.0872222222969867,215,0
7619,Yasser Calbucci,18'' Oscillating Pedestal Fan M135 Pink,,2021-11-25,17:51:56,2021-11-25,20:37:31,2.759722222283017,215,0
7654,Luiza Cabral,Home Theater System 5.1 Channel M516 Silver,,2021-11-27,09:36:43,2021-11-27,09:41:52,0.08583333331625909,0,0
7654,Juliana Souza,Home Theater System 5.1 Channel M516 Silver,,2021-11-26,16:19:55,2021-11-26,21:16:24,4.941388888866641,138,0
7654,Juliana Souza,Home Theater System 5.1 Channel M516 Silver,,2021-11-30,10:42:14,2021-11-30,14:42:45,4.008611111145001,138,0
7655,Luiza Cabral,Hand Games for Office worker L28 Black,,2021-11-27,16:03:30,2021-11-27,16:09:21,0.09750000009080395,0,0
7655,Natalia Marinho,Hand Games for Office worker L28 Black,,2021-11-30,08:02:15,2021-11-30,12:57:29,4.92055555555271,41,0
7655,Natalia Marinho,Hand Games for Office worker L28 Black,,2021-11-27,14:47:46,2021-11-27,18:48:23,4.010277777852025,41,0
7494,Mariana Miranda,Flight Simulator 2000 M410,Controle de Qualidade,2021-11-19,11:43:26,2021-11-19,12:09:17,0.4308333332883194,0,0
7494,Luiza Cabral,Flight Simulator 2000 M410,,2021-11-17,13:48:17,2021-11-17,13:53:58,0.09472222218755633,0,0
7489,Mariana Miranda,Zoo Tycoon 2: Extinct Animals M210,,2021-11-21,08:24:09,2021-11-21,08:49:19,0.4194444443564862,0,0
7489,Luiza Cabral,Zoo Tycoon 2: Extinct Animals M210,,2021-11-16,09:09:13,2021-11-16,09:14:50,0.09361111099133268,0,0
7656,Thays Castro,Hand Games for kids E30 Black,,2021-11-30,08:13:03,2021-11-30,08:18:26,0.08972222206648439,0,0
7656,Luiza Cabral,Hand Games for kids E30 Black,Controle de Qualidade,2021-11-26,11:02:33,2021-11-26,11:04:53,0.03888888889923692,0,0
7656,Thays Castro,Hand Games for kids E30 Black,,2021-12-01,15:57:01,2021-12-01,18:20:37,2.3933333334862255,11,0
7657,Pedro Macckione,Hand Games women M400 Black,Preparação de Máquina,2021-11-27,07:13:18,2021-11-27,08:13:34,1.004444444552064,0,0
7657,Andressa Chou,Hand Games women M400 Black,,2021-11-25,13:22:22,2021-11-25,13:27:57,0.09305555548053235,0,0
7657,Pedro Macckione,Hand Games women M400 Black,,2021-11-25,10:55:55,2021-11-25,11:56:33,1.0105555556947365,26,0
7658,Tiago Pereira,4GB Video Recording Pen X200 Red,,2021-11-28,10:45:24,2021-11-28,11:05:47,0.3397222221828997,0,0
7623,Mariana Miranda,Hand Games for Office worker L299 Yellow,,2021-11-28,11:25:18,2021-11-28,12:01:04,0.5961111111100763,371,0
7658,Luiza Cabral,4GB Video Recording Pen X200 Red,,2021-11-25,08:33:04,2021-11-25,08:35:54,0.04722222208511084,0,0
7658,Tiago Pereira,4GB Video Recording Pen X200 Red,,2021-11-27,16:15:36,2021-11-27,16:58:57,0.7225000000325963,225,0
7659,Antonio Manhães,Age of Empires III: The War Chiefs 2007 E132,,2021-11-27,09:38:53,2021-11-27,09:59:07,0.33722222212236375,22,0
7660,Antonio Manhães,Hand Games for students E400 Yellow,,2021-11-27,17:42:26,2021-11-27,18:07:39,0.4202777778846212,261,0
7661,Isabela Resende,18'' Oscillating Pedestal Fan M135 Yellow,,2021-12-01,09:46:57,2021-12-01,09:57:29,0.17555555555736646,0,0
7661,Luiza Cabral,18'' Oscillating Pedestal Fan M135 Yellow,,2021-11-28,11:04:08,2021-11-28,11:09:19,0.0863888890016824,0,0
7661,Isabela Resende,18'' Oscillating Pedestal Fan M135 Yellow,,2021-11-26,15:59:11,2021-11-26,16:19:49,0.3438888887758367,284,0
7662,Isabela Resende,Hand Games for Office worker L28 Red,,2021-11-27,09:51:33,2021-11-27,10:11:53,0.3388888890040107,0,0
7662,Luiza Cabral,Hand Games for Office worker L28 Red,,2021-11-25,15:33:42,2021-11-25,15:39:31,0.09694444440538064,0,0
7662,Isabela Resende,Hand Games for Office worker L28 Red,,2021-11-30,17:49:55,2021-11-30,18:15:16,0.4225000001024455,329,0
7663,Thays Castro,LCD20W M250 White,,2021-11-25,12:44:12,2021-11-25,12:49:57,0.09583333338377997,0,0
7663,Luiza Cabral,LCD20W M250 White,,2021-11-25,17:24:52,2021-11-25,17:27:22,0.04166666662786156,0,0
7663,Thays Castro,LCD20W M250 White,,2021-11-26,15:25:47,2021-11-26,15:49:11,0.39000000001396984,217,0
7664,Luiza Cabral,Age of Empires III: The Asian Dynasties 2008 E126,,2021-11-27,16:11:25,2021-11-27,16:17:03,0.09388888900866732,0,0
7664,Pedro Macckione,Age of Empires III: The Asian Dynasties 2008 E126,,2021-11-26,12:52:25,2021-11-26,14:08:07,1.2616666664835066,309,0
7488,Thays Castro,Dungeon Siege II E105,,2021-11-16,08:12:55,2021-11-16,08:58:08,0.7536111110821366,53,0
7665,Giuseppe Bhering,Hand Games for students E40 Yellow,,2021-11-27,12:06:29,2021-11-27,13:57:07,1.8438888889504597,102,0
7666,Thays Castro,Home Theater System 7.1 Channel M710 Silver,,2021-11-26,09:40:11,2021-11-26,09:45:47,0.093333333323244,0,0
7666,Luiza Cabral,Home Theater System 7.1 Channel M710 Silver,Controle de Qualidade,2021-11-28,17:32:21,2021-11-28,17:34:44,0.039722222078125924,0,0
7666,Luiza Cabral,Home Theater System 7.1 Channel M710 Silver,,2021-11-27,15:54:09,2021-11-27,17:07:44,1.2263888890156522,226,0
7667,Thiago Miura,Kings & Myths: The Age Collection2009 E147,,2021-11-28,10:34:19,2021-11-28,11:15:01,0.6783333333441988,0,0
7667,Andressa Chou,Kings & Myths: The Age Collection2009 E147,,2021-11-26,10:35:20,2021-11-26,10:46:01,0.17805555561790243,0,0
7668,Thays Castro,22xDVD X680 Silver,Manutenção Mecânica,2021-11-27,11:35:57,2021-11-27,11:41:23,0.09055555541999638,0,0
7668,Luiza Cabral,22xDVD X680 Silver,Preparação de Máquina,2021-11-28,16:34:19,2021-11-28,16:36:32,0.036944444524124265,0,0
7668,Thays Castro,22xDVD X680 Silver,,2021-11-27,14:04:34,2021-11-27,16:08:04,2.058333333407063,251,0
7632,Thiago Miura,Rise of Nations: Thrones and Patriots2009 E145,,2021-11-23,13:34:11,2021-11-23,14:04:35,0.5066666667116806,0,0
7669,Yasser Calbucci,Zoo Tycoon2009 E170,,2021-12-02,15:09:22,2021-12-02,15:54:58,0.7600000000675209,0,0
7669,Andressa Chou,Zoo Tycoon2009 E170,,2021-12-01,11:30:46,2021-12-01,11:36:01,0.08749999984866008,0,0
7632,Thiago Miura,Rise of Nations: Thrones and Patriots2009 E145,,2021-11-28,07:16:54,2021-11-28,11:47:29,4.509722222224809,107,0
7632,Thiago Miura,Rise of Nations: Thrones and Patriots2009 E145,,2021-11-24,14:37:15,2021-11-24,17:38:05,3.013888888817746,107,0
7669,Yasser Calbucci,Zoo Tycoon2009 E170,,2021-11-27,15:53:43,2021-11-27,16:59:10,1.0908333333791234,164,0
7670,Antonio Manhães,Wireless Transmitter and Bluetooth Headphones X250 Red,,2021-11-27,12:32:15,2021-11-27,12:55:40,0.3902777778566815,2,0
7634,Tiago Pereira,MechWarrior 4: Knight E121,,2021-11-24,08:13:38,2021-11-24,11:14:21,3.0119444444426335,242,0
7671,Thiago Miura,Home Theater System 2.1 Channel E212 Black,Preparação de Máquina,2021-12-02,17:11:37,2021-12-02,17:52:13,0.6766666668117978,0,0
7671,Andressa Chou,Home Theater System 2.1 Channel E212 Black,Controle de Qualidade,2021-11-26,08:47:37,2021-11-26,08:53:20,0.09527777769835666,0,0
7671,Thiago Miura,Home Theater System 2.1 Channel E212 Black,,2021-12-02,07:30:17,2021-12-02,07:55:29,0.4200000002165325,340,0
7672,Thays Castro,Age of Mythology: Gold Edition M310,,2021-11-30,13:26:15,2021-11-30,13:31:40,0.09027777792653069,0,0
7672,Luiza Cabral,Age of Mythology: Gold Edition M310,Controle de Qualidade,2021-11-29,09:13:58,2021-11-29,09:16:50,0.04777777777053416,0,0
7672,Thays Castro,Age of Mythology: Gold Edition M310,,2021-11-28,08:56:59,2021-11-28,09:40:12,0.720277777814772,133,0
7673,Marcos Nucci,DVD E340 Black,Falha Operador,2021-11-26,12:51:50,2021-11-26,13:27:19,0.591388888831716,0,0
7673,Luiza Cabral,DVD E340 Black,Falha Operador,2021-11-28,08:13:55,2021-11-28,08:19:47,0.09777777793351561,0,0
7673,Marcos Nucci,DVD E340 Black,,2021-12-01,16:58:57,2021-12-01,19:19:45,2.346666666562669,287,0
7638,Mariana Miranda,2GB Spy Video Recorder Pen M300 Blue,,2021-11-24,09:40:02,2021-11-24,10:50:17,1.1708333333954215,66,0
7674,Mariana Miranda,Hand Games for Office worker L299 Red,,2021-11-26,17:43:35,2021-11-26,19:44:09,2.0094444444403052,6,0
7675,Thays Castro,DVD 38 DVD Storage Binder E25 Silver,,2021-12-02,16:56:04,2021-12-02,17:01:46,0.09500000003026798,0,0
7674,Luiza Cabral,Hand Games for Office worker L299 Red,Preparação de Máquina,2021-11-26,14:10:54,2021-11-26,14:16:21,0.09083333326270804,0,0
7675,Luiza Cabral,DVD 38 DVD Storage Binder E25 Silver,,2021-11-30,13:18:29,2021-11-30,13:21:11,0.04499999986728653,0,0
7675,Thays Castro,DVD 38 DVD Storage Binder E25 Silver,,2021-11-26,14:40:51,2021-11-26,15:09:37,0.47944444441236556,266,0
7676,Giuseppe Bhering,17'' Oscillating Pedestal Fan M125 Yellow,,2021-11-29,18:00:00,2021-11-29,18:30:15,0.5041666666511446,0,0
7676,Andressa Chou,17'' Oscillating Pedestal Fan M125 Yellow,Preparação de Máquina,2021-11-26,09:52:42,2021-11-26,09:58:32,0.09722222207346931,0,0
7676,Tiago Pereira,17'' Oscillating Pedestal Fan M125 Yellow,Controle de Qualidade,2021-11-28,07:39:04,2021-11-28,09:24:20,1.754444444552064,387,0
7676,Tiago Pereira,17'' Oscillating Pedestal Fan M125 Yellow,,2021-12-01,16:35:28,2021-12-01,17:46:15,1.1797222222667187,387,0
7677,Tiago Pereira,Classic Flight Collection X400,Controle de Qualidade,2021-11-30,14:44:36,2021-11-30,15:14:57,0.5058333333581686,0,0
7677,Andressa Chou,Classic Flight Collection X400,,2021-11-26,15:36:35,2021-11-26,15:38:49,0.03722222219221294,0,0
7678,Pedro Macckione,Home Theater System 4.1 Channel M413 Brown,,2021-11-26,09:22:11,2021-11-26,10:12:45,0.8427777776378207,0,0
7642,Andressa Chou,Rise of Nations: Gold Edition 2009 E143,Outros,2021-11-27,07:11:34,2021-11-27,07:17:09,0.09305555565515533,0,0
7642,Marcos Nucci,Rise of Nations: Gold Edition 2009 E143,,2021-12-01,15:46:22,2021-12-01,16:17:05,0.5119444445008412,185,0
7679,Antonio Manhães,Home Theater System 4.1 Channel M1410 White,,2021-11-28,07:20:30,2021-11-28,07:36:13,0.26194444455904886,39,0
7679,Antonio Manhães,Home Theater System 4.1 Channel M1410 White,Controle de Qualidade,2021-11-26,13:51:27,2021-11-26,14:07:35,0.26888888905523345,0,0
7680,Antonio Manhães,Home Theater System 2.1 Channel E1220 Brown,,2021-11-28,12:07:38,2021-11-28,12:36:04,0.4738888887804933,335,0
7681,Tiago Pereira,MechWarrior 4: Knight E121,,2021-11-26,11:28:28,2021-11-26,11:38:59,0.1752777777146548,0,0
7681,Andressa Chou,MechWarrior 4: Knight E121,,2021-11-26,15:53:08,2021-11-26,15:58:47,0.094166666676756,0,0
7681,Tiago Pereira,MechWarrior 4: Knight E121,,2021-11-28,09:13:24,2021-11-28,09:38:36,0.4200000000419095,144,0
7653,Natalia Marinho,Laptop8.9 E0089 Black,,2021-11-25,12:23:28,2021-11-25,17:24:06,5.010555555636529,353,0
7619,Antonio Manhães,18'' Oscillating Pedestal Fan M135 Pink,,2021-11-27,08:51:04,2021-11-27,13:51:24,5.00555555569008,215,0
7619,Antonio Manhães,18'' Oscillating Pedestal Fan M135 Pink,,2021-11-22,17:25:00,2021-11-22,21:25:30,4.008333333476912,215,0
7654,Juliana Souza,Home Theater System 5.1 Channel M516 Silver,,2021-11-29,15:09:56,2021-11-29,16:50:49,1.6813888888573274,138,0
7654,Juliana Souza,Home Theater System 5.1 Channel M516 Silver,,2021-12-01,09:16:51,2021-12-01,09:33:46,0.28194444451946765,0,0
7654,Juliana Souza,Home Theater System 5.1 Channel M516 Silver,,2021-11-25,09:16:34,2021-11-25,12:23:02,3.1077777778264135,138,0
7654,Juliana Souza,Home Theater System 5.1 Channel M516 Silver,,2021-11-25,10:10:51,2021-11-25,13:11:44,3.014722222171258,138,0
7655,Natalia Marinho,Hand Games for Office worker L28 Black,Peça Irregular,2021-11-25,07:29:43,2021-11-25,12:30:07,5.006666666711681,41,0
7494,Andressa Chou,Flight Simulator 2000 M410,,2021-11-20,11:56:15,2021-11-20,12:06:49,0.1761111110681668,0,0
7494,Thiago Costa,Flight Simulator 2000 M410,,2021-11-21,13:55:47,2021-11-21,14:41:22,0.7597222222248092,138,0
7494,Thiago Costa,Flight Simulator 2000 M410,,2021-11-17,14:37:41,2021-11-17,17:03:18,2.426944444421679,138,0
7489,Thiago Costa,Zoo Tycoon 2: Extinct Animals M210,,2021-11-17,16:48:26,2021-11-17,17:34:10,0.7622222222853452,0,0
7489,Andressa Chou,Zoo Tycoon 2: Extinct Animals M210,,2021-11-19,15:28:13,2021-11-19,15:38:31,0.17166666663251817,0,0
7489,Mariana Miranda,Zoo Tycoon 2: Extinct Animals M210,,2021-11-16,17:44:53,2021-11-16,20:10:48,2.4319444445427507,22,0
7682,Thays Castro,Laptop8.9 E0089 Black,Preparação de Máquina,2021-11-27,14:13:38,2021-11-27,14:19:26,0.09666666656266898,0,0
7682,Luiza Cabral,Laptop8.9 E0089 Black,Controle de Qualidade,2021-11-28,15:22:19,2021-11-28,15:24:31,0.03666666668141261,0,0
7682,Thays Castro,Laptop8.9 E0089 Black,,2021-11-27,16:47:00,2021-11-27,17:05:34,0.30944444448687136,110,0
7683,Mariana Miranda,Home Theater System 5.1 Channel M1510 Brown,,2021-11-26,07:10:34,2021-11-26,07:46:20,0.5961111111100763,0,0
7683,Luiza Cabral,Home Theater System 5.1 Channel M1510 Brown,,2021-11-28,14:20:41,2021-11-28,14:26:02,0.08916666673030704,0,0
7683,Mariana Miranda,Home Theater System 5.1 Channel M1510 Brown,Preparação de Máquina,2021-11-27,14:24:52,2021-11-27,15:30:35,1.095277777640149,347,0
